564,53157,88
565,53246,88
566,53335,88
567,53424,108
568,53533,93
569,53627,93
570,53721,93
571,53815,93
572,53909,93
573,54003,93
574,54097,93
575,54191,93
576,54285,93
577,54379,81
578,54461,81
579,54543,104
580,54648,85
581,54734,85
582,54820,85
583,54906,85
584,54992,82
585,55075,76
586,55152,85
587,55238,85
588,55324,85
589,55410,85
590,55496,85
591,55582,85
592,55668,85
593,55754,85
594,55840,85
595,55926,86
596,56013,88
597,56102,88
598,56191,88
599,56280,88
600,56369,82
601,56452,81
602,56534,95
603,56630,95
604,56726,95
605,56822,95
606,56918,92
607,57011,90
608,57102,92
609,57195,90
610,57286,92
611,57379,90
612,57470,92
613,57563,90
614,57654,92
615,57747,90
616,57838,92
617,57931,90
618,58022,92
619,58115,90
620,58206,92
621,58299,90
622,58390,92
623,58483,90
624,58574,93
625,58668,91
626,58760,86
627,58847,86
628,58934,86
629,59021,86
630,59108,86
631,59195,86
632,59282,86
633,59369,86
634,59456,86
635,59543,87
636,59631,89
637,59721,89
638,59811,89
639,59901,89
640,59991,89
641,60081,89
642,60171,89
643,60261,76
644,60338,76
645,60415,85
646,60501,85
647,60587,85
648,60673,80
649,60754,89
650,60844,89
651,60934,89
652,61024,89
653,61114,79
654,61194,88
655,61283,88
656,61372,88
657,61461,88
658,61550,88
659,61639,88
660,61728,88
661,61817,109
662,61927,87
663,62015,96
664,62112,96
665,62209,96
666,62306,96
667,62403,96
668,62500,96
669,62597,101
670,62699,101
671,62801,101
672,62903,101
673,63005,101
674,63107,101
675,63209,101
676,63311,100
677,63412,96
678,63509,87
679,63597,96
680,63694,96
681,63791,96
682,63888,96
683,63985,96
684,64082,98
685,64181,98
686,64280,98
687,64379,98
688,64478,98
689,64577,88
690,64666,90
691,64757,88
692,64846,96
693,64943,96
694,65040,96
695,65137,106
696,65244,95
697,65340,93
698,65434,94
699,65529,93
700,65623,107
701,65731,88
702,65820,88
703,65909,88
704,65998,88
705,66087,88
706,66176,88
707,66265,88
708,66354,88
709,66443,88
710,66532,89
711,66622,91
712,66714,91
713,66806,83
714,66890,88
715,66979,88
716,67068,88
717,67157,88
718,67246,88
719,67335,89
720,67425,89
721,67515,89
722,67605,93
723,67699,93
724,67793,93
725,67887,93
726,67981,93
727,68075,93
728,68169,93
729,68263,86
730,68350,87
731,68438,87
732,68526,87
733,68614,87
734,68702,88
735,68791,88
736,68880,97
737,68978,97
738,69076,97
739,69174,97
740,69272,97
741,69370,97
742,69468,89
743,69558,89
744,69648,89
745,69738,89
746,69828,89
747,69918,89
748,70008,87
749,70096,96
750,70193,96
751,70290,96
752,70387,96
753,70484,96
754,70581,96
755,70678,89
756,70768,89
757,70858,89
758,70948,85
759,71034,89
760,71124,89
761,71214,89
762,71304,89
763,71394,89
764,71484,89
765,71574,89
766,71664,89
767,71754,89
768,71844,90
769,71935,92
770,72028,92
771,72121,92
772,72214,107
773,72322,80
774,72403,97
775,72501,97
776,72599,97
777,72697,97
778,72795,97
779,72893,88
780,72982,88
781,73071,88
782,73160,88
783,73249,88
784,73338,88
785,73427,88
786,73516,79
787,73596,88
788,73685,88
789,73774,88
790,73863,88
791,73952,88
792,74041,88
793,74130,88
794,74219,88
795,74308,88
796,74397,89
797,74487,81
798,74569,90
799,74660,90
800,74751,90
801,74842,90
802,74933,95
803,75029,80
804,75110,89
805,75200,89
806,75290,89
807,75380,89
808,75470,89
809,75560,89
810,75650,80
811,75731,89
812,75821,89
813,75911,89
814,76001,89
815,76091,89
816,76181,89
817,76271,89
818,76361,89
819,76451,89
820,76541,90
821,76632,88
822,76721,94
823,76816,97
824,76914,76
825,76991,71
826,77063,76
827,77140,75
828,77216,74
829,77291,76
830,77368,72
831,77441,75
832,77517,75
833,77593,75
834,77669,76
835,77746,75
836,77822,74
837,77897,74
838,77972,78
839,78051,76
840,78128,79
841,78208,74
842,78283,79
843,78363,75
844,78439,75
845,78515,75
846,78591,73
847,78665,75
848,78741,75
849,78817,70
850,78888,74
851,78963,75
852,79039,78
853,79118,74
854,79193,78
855,79272,76
856,79349,76
857,79426,75
858,79502,69
859,79572,75
860,79648,75
861,79724,78
862,79803,74
863,79878,79
864,79958,70
865,80029,75
866,80105,79
867,80185,74
868,80260,82
869,80343,79
870,80423,80
871,80504,74
872,80579,75
873,80655,75
874,80731,70
875,80802,75
876,80878,75
877,80954,73
878,81028,75
879,81104,75
880,81180,77
881,81258,75
882,81334,80
883,81415,72
884,81488,76
885,81565,75
886,81641,76
887,81718,77
888,81796,70
889,81867,75
890,81943,75
891,82019,75
892,82095,78
893,82174,75
894,82250,71
895,82322,76
896,82399,79
897,82479,75
898,82555,78
899,82634,76
900,82711,75
901,82787,76
902,82864,80
903,82945,75
904,83021,77
905,83099,78
906,83178,76
907,83255,75
908,83331,76
909,83408,75
910,83484,75
911,83560,75
912,83636,70
913,83707,73
914,83781,74
915,83856,75
916,83932,80
917,84013,74
918,84088,76
919,84165,77
920,84243,75
921,84319,74
922,84394,71
923,84466,75
924,84542,75
925,84618,75
926,84694,75
927,84770,75
928,84846,75
929,84922,76
930,84999,74
931,85074,75
932,85150,70
933,85221,80
934,85302,79
935,85382,74
936,85457,73
937,85531,75
938,85607,76
939,85684,71
940,85756,74
941,85831,77
942,85909,74
943,85984,77
944,86062,77
945,86140,72
946,86213,77
947,86291,74
948,86366,77
949,86444,77
950,86522,74
951,86597,78
952,86676,74
953,86751,76
954,86828,74
955,86903,74
956,86978,75
957,87054,75
958,87130,77
959,87208,76
960,87285,75
961,87361,75
962,87437,71
963,87509,72
964,87582,75
965,87658,75
966,87734,76
967,87811,76
968,87888,75
969,87964,75
970,88040,75
971,88116,74
972,88191,75
973,88267,72
974,88340,69
975,88410,75
976,88486,75
977,88562,78
978,88641,70
979,88712,75
980,88788,79
981,88868,75
982,88944,79
983,89024,76
984,89101,72
985,89174,72
986,89247,74
987,89322,75
988,89398,75
989,89474,75
990,89550,75
991,89626,95
992,89722,73
993,89796,68
994,89865,69
995,89935,67
996,90003,80
997,90084,73
998,90158,73
999,90232,67
1000,90300,68
1001,90369,68
1002,90438,76
1003,90515,68
1004,90584,68
1005,90653,72
1006,90726,73
1007,90800,74
1008,90875,66
1009,90942,69
1010,91012,65
1011,91078,72
1012,91151,67
1013,91219,73
1014,91293,73
1015,91367,68
1016,91436,68
1017,91505,73
1018,91579,73
1019,91653,73
1020,91727,70
1021,91798,73
1022,91872,93
1023,91966,93
1024,92060,68
1025,92129,68
1026,92198,67
1027,92266,72
1028,92339,69
1029,92409,68
1030,92478,73
1031,92552,69
1032,92622,69
1033,92692,73
1034,92766,69
1035,92836,73
1036,92910,72
1037,92983,73
1038,93057,74
1039,93132,72
1040,93205,68
1041,93274,71
1042,93346,66
1043,93413,69
1044,93483,73
1045,93557,68
1046,93626,68
1047,93695,72
1048,93768,68
1049,93837,73
1050,93911,68
1051,93980,97
1052,94078,79
1053,94158,79
1054,94238,79
1055,94318,82
1056,94401,82
1057,94484,78
1058,94563,78
1059,94642,78
1060,94721,73
1061,94795,80
1062,94876,80
1063,94957,88
1064,95046,87
1065,95134,87
1066,95222,87
1067,95310,87
1068,95398,88
1069,95487,87
1070,95575,88
1071,95664,87
1072,95752,86
1073,95839,79
1074,95919,79
1075,95999,79
1076,96079,83
1077,96163,83
1078,96247,83
1079,96331,83
1080,96415,83
1081,96499,83
1082,96583,83
1083,96667,83
1084,96751,83
1085,96835,86
1086,96922,86
1087,97009,86
1088,97096,86
1089,97183,86
1090,97270,86
1091,97357,86
1092,97444,82
1093,97527,79
1094,97607,79
1095,97687,79
1096,97767,79
1097,97847,79
1098,97927,79
1099,98007,79
1100,98087,78
1101,98166,78
1102,98245,78
1103,98324,78
1104,98403,78
1105,98482,78
1106,98561,78
1107,98640,78
1108,98719,78
1109,98798,78
1110,98877,82
1111,98960,86
1112,99047,82
1113,99130,88
1114,99219,83
1115,99303,81
1116,99385,83
1117,99469,82
1118,99552,82
1119,99635,82
1120,99718,82
1121,99801,85
1122,99887,108
1123,99996,97
1124,100094,79
1125,100174,79
1126,100254,79
1127,100334,85
1128,100420,85
1129,100506,85
1130,100592,85
1131,100678,85
1132,100764,85
1133,100850,85
1134,100936,80
1135,101017,80
1136,101098,80
1137,101179,76
1138,101256,75
1139,101332,89
1140,101422,89
1141,101512,89
1142,101602,89
1143,101692,89
1144,101782,80
1145,101863,80
1146,101944,80
1147,102025,80
1148,102106,80
1149,102187,80
1150,102268,80
1151,102349,85
1152,102435,85
1153,102521,85
1154,102607,85
1155,102693,85
1156,102779,76
1157,102856,75
1158,102932,79
1159,103012,79
1160,103092,79
1161,103172,79
1162,103252,79
1163,103332,79
1164,103412,79
1165,103492,79
1166,103572,79
1167,103652,79
1168,103732,79
1169,103812,85
1170,103898,85
1171,103984,85
1172,104070,79
1173,104150,79
1174,104230,79
1175,104310,79
1176,104390,76
1177,104467,80
1178,104548,80
1179,104629,80
1180,104710,80
1181,104791,77
1182,104869,76
1183,104946,76
1184,105023,79
1185,105103,79
1186,105183,79
1187,105263,79
1188,105343,79
1189,105423,79
1190,105503,79
1191,105583,79
1192,105663,79
1193,105743,79
1194,105823,79
1195,105903,79
1196,105983,79
1197,106063,79
1198,106143,79
1199,106223,79
1200,106303,79
1201,106383,79
1202,106463,82
1203,106546,82
1204,106629,82
1205,106712,82
1206,106795,82
1207,106878,82
1208,106961,82
1209,107044,82
1210,107127,82
1211,107210,82
1212,107293,82
1213,107376,82
1214,107459,82
1215,107542,82
1216,107625,82
1217,107708,82
1218,107791,82
1219,107874,82
1220,107957,77
1221,108035,75
1222,108111,79
1223,108191,79
1224,108271,79
1225,108351,79
1226,108431,79
1227,108511,79
1228,108591,79
1229,108671,79
1230,108751,79
1231,108831,82
1232,108914,82
1233,108997,82
1234,109080,82
1235,109163,82
1236,109246,82
1237,109329,82
1238,109412,78
1239,109491,80
1240,109572,80
1241,109653,80
1242,109734,80
1243,109815,80
1244,109896,80
1245,109977,80
1246,110058,80
1247,110139,80
1248,110220,83
1249,110304,83
1250,110388,83
1251,110472,83
1252,110556,83
1253,110640,84
1254,110725,84
1255,110810,84
1256,110895,84
1257,110980,76
1258,111057,87
1259,111145,87
1260,111233,88
1261,111322,88
1262,111411,79
1263,111491,81
1264,111573,81
1265,111655,81
1266,111737,81
1267,111819,81
1268,111901,71
1269,111973,84
1270,112058,84
1271,112143,84
1272,112228,84
1273,112313,84
1274,112398,75
1275,112474,78
1276,112553,87
1277,112641,87
1278,112729,90
1279,112820,90
1280,112911,90
1281,113002,94
1282,113097,94
1283,113192,91
1284,113284,91
1285,113376,90
1286,113467,91
1287,113559,92
1288,113652,112
1289,113765,104
1290,113870,129
1291,114000,112
1292,114113,92
1293,114206,90
1294,114297,90
1295,114388,91
1296,114480,91
1297,114572,84
1298,114657,84
1299,114742,84
1300,114827,84
1301,114912,82
1302,114995,82
1303,115078,82
1304,115161,82
1305,115244,82
1306,115327,82
1307,115410,82
1308,115493,82
1309,115576,82
1310,115659,85
1311,115745,85
1312,115831,85
1313,115917,85
1314,116003,85
1315,116089,85
1316,116175,90
1317,116266,90
1318,116357,90
1319,116448,88
1320,116537,72
1321,116610,77
1322,116688,77
1323,116766,77
1324,116844,77
1325,116922,77
1326,117000,77
1327,117078,77
1328,117156,77
1329,117234,75
1330,117310,85
1331,117396,85
1332,117482,85
1333,117568,85
1334,117654,85
1335,117740,91
1336,117832,91
1337,117924,91
1338,118016,91
1339,118108,91
1340,118200,90
1341,118291,90
1342,118382,90
1343,118473,90
1344,118564,90
1345,118655,73
1346,118729,72
1347,118802,82
1348,118885,82
1349,118968,82
1350,119051,82
1351,119134,82
1352,119217,82
1353,119300,82
1354,119383,82
1355,119466,82
1356,119549,75
1357,119625,102
1358,119728,105
1359,119834,79
1360,119914,79
1361,119994,70
1362,120065,77
1363,120143,77
1364,120221,77
1365,120299,88
1366,120388,88
1367,120477,88
1368,120566,88
1369,120655,103
1370,120759,106
1371,120866,103
1372,120970,106
1373,121077,75
1374,121153,103
1375,121257,106
1376,121364,75
1377,121440,103
1378,121544,106
1379,121651,75
1380,121727,103
1381,121831,106
1382,121938,75
1383,122014,103
1384,122118,106
1385,122225,75
1386,122301,103
1387,122405,106
1388,122512,75
1389,122588,103
1390,122692,106
1391,122799,75
1392,122875,103
1393,122979,106
1394,123086,75
1395,123162,106
1396,123269,109
1397,123379,80
1398,123460,96
1399,123557,74
1400,123632,73
1401,123706,73
1402,123780,74
1403,123855,77
1404,123933,75
1405,124009,74
1406,124084,75
1407,124160,74
1408,124235,74
1409,124310,74
1410,124385,79
1411,124465,73
1412,124539,72
1413,124612,71
1414,124684,74
1415,124759,70
1416,124830,74
1417,124905,75
1418,124981,74
1419,125056,73
1420,125130,75
1421,125206,74
1422,125281,73
1423,125355,75
1424,125431,77
1425,125509,74
1426,125584,75
1427,125660,73
1428,125734,75
1429,125810,79
1430,125890,69
1431,125960,78
1432,126039,75
1433,126115,76
1434,126192,71
1435,126264,76
1436,126341,73
1437,126415,78
1438,126494,77
1439,126572,74
1440,126647,70
1441,126718,74
1442,126793,74
1443,126868,73
1444,126942,75
1445,127018,72
1446,127091,77
1447,127169,75
1448,127245,77
1449,127323,73
1450,127397,73
1451,127471,95
1452,127567,68
1453,127636,74
1454,127711,72
1455,127784,68
1456,127853,71
1457,127925,113
1458,128039,81
1459,128121,81
1460,128203,91
1461,128295,83
1462,128379,84
1463,128464,85
1464,128550,90
1465,128641,84
1466,128726,80
1467,128807,82
1468,128890,80
1469,128971,80
1470,129052,84
1471,129137,85
1472,129223,90
1473,129314,88
1474,129403,80
1475,129484,79
1476,129564,81
1477,129646,84
1478,129731,81
1479,129813,90
1480,129904,80
1481,129985,83
1482,130069,85
1483,130155,90
1484,130246,80
1485,130327,83
1486,130411,85
1487,130497,86
1488,130584,86
1489,130671,82
1490,130754,84
1491,130839,89
1492,130929,69
1493,130999,67
1494,131067,72
1495,131140,68
1496,131209,67
1497,131277,73
1498,131351,68
1499,131420,67
1500,131488,71
1501,131560,75
1502,131636,75
1503,131712,76
1504,131789,87
1505,131877,81
1506,131959,112
1507,132072,121
1508,132194,109
1509,132304,97
1510,132402,82
1511,132485,84
1512,132570,88
1513,132659,83
1514,132743,84
1515,132828,97
1516,132926,90
1517,133017,84
1518,133102,100
1519,133203,107
1520,133311,101
1521,133413,102
1522,133516,83
1523,133600,91
1524,133692,83
1525,133776,85
1526,133862,94
1527,133957,82
1528,134040,84
1529,134125,80
1530,134206,82
1531,134289,82
1532,134372,68
1533,134441,69
1534,134511,74
1535,134586,73
1536,134660,69
1537,134730,73
1538,134804,73
1539,134878,74
1540,134953,74
1541,135028,69
1542,135098,71
1543,135170,79
1544,135250,74
1545,135325,73
1546,135399,67
1547,135467,73
1548,135541,68
1549,135610,74
1550,135685,71
1551,135757,69
1552,135827,73
1553,135901,69
1554,135971,72
1555,136044,73
1556,136118,73
1557,136192,68
1558,136261,72
1559,136334,77
1560,136412,73
1561,136486,73
1562,136560,74
1563,136635,72
1564,136708,74
1565,136783,68
1566,136852,73
1567,136926,73
1568,137000,76
1569,137077,73
1570,137151,79
1571,137231,76
1572,137308,73
1573,137382,75
1574,137458,68
1575,137527,68
1576,137596,69
1577,137666,72
1578,137739,73
1579,137813,68
1580,137882,73
1581,137956,67
1582,138024,73
1583,138098,78
1584,138177,72
1585,138250,73
1586,138324,73
1587,138398,74
1588,138473,74
1589,138548,71
1590,138620,73
1591,138694,72
1592,138767,67
1593,138835,70
1594,138906,68
1595,138975,73
1596,139049,74
1597,139124,69
1598,139194,68
1599,139263,75
1600,139339,68
1601,139408,70
1602,139479,73
1603,139553,69
1604,139623,73
1605,139697,77
1606,139775,67
1607,139843,82
1608,139926,76
1609,140003,77
1610,140081,73
1611,140155,68
1612,140224,73
1613,140298,70
1614,140369,74
1615,140444,69
1616,140514,75
1617,140590,74
1618,140665,67
1619,140733,67
1620,140801,68
1621,140870,66
1622,140937,70
1623,141008,68
1624,141077,67
1625,141145,68
1626,141214,73
1627,141288,73
1628,141362,73
1629,141436,97
1630,141534,75
1631,141610,73
1632,141684,75
1633,141760,75
1634,141836,82
1635,141919,79
1636,141999,81
1637,142081,80
1638,142162,75
1639,142238,90
1640,142329,79
1641,142409,81
1642,142491,75
1643,142567,76
1644,142644,76
1645,142721,77
1646,142799,80
1647,142880,79
1648,142960,86
1649,143047,83
1650,143131,85
1651,143217,75
1652,143293,75
1653,143369,82
1654,143452,85
1655,143538,79
1656,143618,81
1657,143700,85
1658,143786,79
1659,143866,84
1660,143951,80
1661,144032,75
1662,144108,76
1663,144185,101
1664,144287,101
1665,144389,75
1666,144465,87
1667,144553,89
1668,144643,74
1669,144718,76
1670,144795,75
1671,144871,77
1672,144949,76
1673,145026,80
1674,145107,75
1675,145183,79
1676,145263,75
1677,145339,75
1678,145415,76
1679,145492,79
1680,145572,80
1681,145653,79
1682,145733,80
1683,145814,79
1684,145894,80
1685,145975,79
1686,146055,80
1687,146136,79
1688,146216,80
1689,146297,79
1690,146377,80
1691,146458,79
1692,146538,80
1693,146619,79
1694,146699,80
1695,146780,79
1696,146860,80
1697,146941,80
1698,147022,81
1699,147104,82
1700,147187,83
1701,147271,82
1702,147354,83
1703,147438,82
1704,147521,83
1705,147605,82
1706,147688,83
1707,147772,82
1708,147855,83
1709,147939,82
1710,148022,83
1711,148106,82
1712,148189,83
1713,148273,82
1714,148356,83
1715,148440,82
1716,148523,106
1717,148630,130
1718,148761,82
1719,148844,83
1720,148928,84
1721,149013,85
1722,149099,84
1723,149184,85
1724,149270,84
1725,149355,85
1726,149441,84
1727,149526,85
1728,149612,84
1729,149697,85
1730,149783,83
1731,149867,83
1732,149951,83
1733,150035,85
1734,150121,84
1735,150206,124
1736,150331,90
1737,150422,81
1738,150504,82
1739,150587,81
1740,150669,82
1741,150752,81
1742,150834,82
1743,150917,81
1744,150999,82
1745,151082,82
1746,151165,82
1747,151248,82
1748,151331,82
1749,151414,82
1750,151497,83
1751,151581,85
1752,151667,85
1753,151753,85
1754,151839,85
1755,151925,85
1756,152011,74
1757,152086,120
1758,152207,89
1759,152297,76
1760,152374,76
1761,152451,91
1762,152543,91
1763,152635,91
1764,152727,92
1765,152820,94
1766,152915,78
1767,152994,80
1768,153075,71
1769,153147,76
1770,153224,76
1771,153301,76
1772,153378,74
1773,153453,95
1774,153549,74
1775,153624,73
1776,153698,72
1777,153771,71
1778,153843,71
1779,153915,76
1780,153992,74
1781,154067,68
1782,154136,69
1783,154206,68
1784,154275,73
1785,154349,69
1786,154419,69
1787,154489,73
1788,154563,71
1789,154635,74
1790,154710,70
1791,154781,69
1792,154851,79
1793,154931,77
1794,155009,79
1795,155089,77
1796,155167,79
1797,155247,77
1798,155325,79
1799,155405,77
1800,155483,79
1801,155563,77
1802,155641,79
1803,155721,77
1804,155799,79
1805,155879,77
1806,155957,79
1807,156037,77
1808,156115,79
1809,156195,80
1810,156276,82
1811,156359,72
1812,156432,69
1813,156502,78
1814,156581,76
1815,156658,73
1816,156732,73
1817,156806,73
1818,156880,73
1819,156954,72
1820,157027,71
1821,157099,69
1822,157169,69
1823,157239,73
1824,157313,74
1825,157388,68
1826,157457,73
1827,157531,73
1828,157605,68
1829,157674,74
1830,157749,69
1831,157819,74
1832,157894,73
1833,157968,78
1834,158047,78
1835,158126,78
1836,158205,81
1837,158287,80
1838,158368,79
1839,158448,80
1840,158529,79
1841,158609,83
1842,158693,79
1843,158773,74
1844,158848,75
1845,158924,68
1846,158993,74
1847,159068,72
1848,159141,79
1849,159221,81
1850,159303,81
1851,159385,79
1852,159465,78
1853,159544,80
1854,159625,80
1855,159706,78
1856,159785,82
1857,159868,79
1858,159948,80
1859,160029,79
1860,160109,68
1861,160178,67
1862,160246,81
1863,160328,79
1864,160408,76
1865,160485,72
1866,160558,72
1867,160631,73
1868,160705,70
1869,160776,73
1870,160850,70
1871,160921,73
1872,160995,74
1873,161070,74
1874,161145,80
1875,161226,72
